image_id,image_path,json_path,source,film_id,width,height,gt_cell_id,cell_key,raw_label1,raw_label2,mapped_morphology,known_or_unknown,detector_eligible,exclusion_reason,x_min,y_min,x_max,y_max,split
first_microscope/95-8-29-1/20161119_170242,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170242.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170242.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170242/Cell_2,Cell_2,,,,excluded,False,empty_label,2694.0,1021.0,3269.0,1596.0,train
first_microscope/95-8-29-1/20161119_170242,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170242.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170242.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170242/Cell_3,Cell_3,,,,excluded,False,empty_label,3613.0,410.0,4188.0,985.0,train
first_microscope/95-8-29-1/20161119_170242,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170242.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170242.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170242/Cell_4,Cell_4,,,,excluded,False,empty_label,2858.0,414.0,3433.0,989.0,train
first_microscope/95-8-29-1/20161119_170242,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170242.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170242.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170242/Cell_5,Cell_5,,,,excluded,False,empty_label,2270.0,2047.0,2845.0,2622.0,train
first_microscope/95-8-29-1/20161119_170242,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170242.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170242.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170242/Cell_6,Cell_6,,,,excluded,False,empty_label,3744.0,1000.0,4319.0,1575.0,train
first_microscope/95-8-29-1/20161119_170242,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170242.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170242.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170242/Cell_7,Cell_7,,,,excluded,False,empty_label,2014.0,2045.0,2589.0,2620.0,train
first_microscope/95-8-29-1/20161119_170242,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170242.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170242.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170242/Cell_8,Cell_8,,,,excluded,False,empty_label,3090.0,1121.0,3665.0,1696.0,train
first_microscope/95-8-29-1/20161119_170242,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170242.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170242.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170242/Cell_9,Cell_9,,,,excluded,False,empty_label,2796.0,1526.0,3371.0,2101.0,train
first_microscope/95-8-29-1/20161119_170303,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170303.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170303.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170303/Cell_0,Cell_0,,,,excluded,False,empty_label,1612.0,1922.0,2187.0,2497.0,train
first_microscope/95-8-29-1/20161119_170303,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170303.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170303.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170303/Cell_1,Cell_1,,,,excluded,False,empty_label,2536.0,1448.0,3111.0,2023.0,train
first_microscope/95-8-29-1/20161119_170303,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170303.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170303.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170303/Cell_2,Cell_2,,,,excluded,False,empty_label,2465.0,381.0,3040.0,956.0,train
first_microscope/95-8-29-1/20161119_170303,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170303.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170303.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170303/Cell_3,Cell_3,,,,excluded,False,empty_label,1821.0,2270.0,2396.0,2845.0,train
first_microscope/95-8-29-1/20161119_170303,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170303.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170303.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170303/Cell_4,Cell_4,,,,excluded,False,empty_label,2370.0,1728.0,2945.0,2303.0,train
first_microscope/95-8-29-1/20161119_170303,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170303.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170303.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170303/Cell_5,Cell_5,,,,excluded,False,empty_label,2728.0,936.0,3303.0,1511.0,train
first_microscope/95-8-29-1/20161119_170303,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170303.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170303.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170303/Cell_6,Cell_6,,,,excluded,False,empty_label,1599.0,2256.0,2174.0,2831.0,train
first_microscope/95-8-29-1/20161119_170303,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170303.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170303.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170303/Cell_7,Cell_7,,,,excluded,False,empty_label,4027.0,1739.0,4602.0,2314.0,train
first_microscope/95-8-29-1/20161119_170303,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170303.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170303.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170303/Cell_8,Cell_8,,,,excluded,False,empty_label,2991.0,880.0,3566.0,1455.0,train
first_microscope/95-8-29-1/20161119_170310,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170310.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170310.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170310/Cell_0,Cell_0,,,,excluded,False,empty_label,1328.0,1428.0,1903.0,2003.0,train
first_microscope/95-8-29-1/20161119_170310,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170310.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170310.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170310/Cell_1,Cell_1,,,,excluded,False,empty_label,2216.0,2078.0,2791.0,2653.0,train
first_microscope/95-8-29-1/20161119_170310,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170310.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170310.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170310/Cell_10,Cell_10,,,,excluded,False,empty_label,1551.0,1344.0,2126.0,1919.0,train
first_microscope/95-8-29-1/20161119_170310,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170310.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170310.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170310/Cell_11,Cell_11,,,,excluded,False,empty_label,1807.0,1559.0,2382.0,2134.0,train
first_microscope/95-8-29-1/20161119_170310,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170310.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170310.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170310/Cell_12,Cell_12,,,,excluded,False,empty_label,4168.0,1962.0,4743.0,2537.0,train
first_microscope/95-8-29-1/20161119_170310,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170310.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170310.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170310/Cell_2,Cell_2,,,,excluded,False,empty_label,2395.0,1039.0,2970.0,1614.0,train
first_microscope/95-8-29-1/20161119_170310,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170310.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170310.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170310/Cell_3,Cell_3,,,,excluded,False,empty_label,2607.0,2337.0,3182.0,2912.0,train
first_microscope/95-8-29-1/20161119_170310,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170310.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170310.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170310/Cell_4,Cell_4,,,,excluded,False,empty_label,1671.0,1856.0,2246.0,2431.0,train
first_microscope/95-8-29-1/20161119_170310,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170310.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170310.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170310/Cell_5,Cell_5,,,,excluded,False,empty_label,1712.0,339.0,2287.0,914.0,train
first_microscope/95-8-29-1/20161119_170310,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170310.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170310.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170310/Cell_6,Cell_6,,,,excluded,False,empty_label,1887.0,678.0,2462.0,1253.0,train
first_microscope/95-8-29-1/20161119_170310,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170310.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170310.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170310/Cell_7,Cell_7,,,,excluded,False,empty_label,2061.0,1815.0,2636.0,2390.0,train
first_microscope/95-8-29-1/20161119_170310,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170310.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170310.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170310/Cell_8,Cell_8,,,,excluded,False,empty_label,3434.0,946.0,4009.0,1521.0,train
first_microscope/95-8-29-1/20161119_170310,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170310.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170310.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170310/Cell_9,Cell_9,,,,excluded,False,empty_label,3078.0,598.0,3653.0,1173.0,train
first_microscope/95-8-29-1/20161119_170322,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170322.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170322.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170322/Cell_0,Cell_0,,,,excluded,False,empty_label,2952.0,2041.0,3527.0,2616.0,train
first_microscope/95-8-29-1/20161119_170322,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170322.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170322.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170322/Cell_1,Cell_1,,,,excluded,False,empty_label,2681.0,2004.0,3256.0,2579.0,train
first_microscope/95-8-29-1/20161119_170322,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170322.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170322.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170322/Cell_2,Cell_2,,,,excluded,False,empty_label,2223.0,2293.0,2798.0,2868.0,train
first_microscope/95-8-29-1/20161119_170322,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170322.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170322.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170322/Cell_3,Cell_3,,,,excluded,False,empty_label,2063.0,1555.0,2638.0,2130.0,train
first_microscope/95-8-29-1/20161119_170322,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170322.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170322.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170322/Cell_4,Cell_4,,,,excluded,False,empty_label,1270.0,1739.0,1845.0,2314.0,train
first_microscope/95-8-29-1/20161119_170322,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170322.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170322.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170322/Cell_5,Cell_5,,,,excluded,False,empty_label,3673.0,1327.0,4248.0,1902.0,train
first_microscope/95-8-29-1/20161119_170322,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170322.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170322.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170322/Cell_6,Cell_6,,,,excluded,False,empty_label,1650.0,1636.0,2225.0,2211.0,train
first_microscope/95-8-29-1/20161119_170322,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170322.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170322.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170322/Cell_7,Cell_7,,,,excluded,False,empty_label,1626.0,444.0,2201.0,1019.0,train
first_microscope/95-8-29-1/20161119_170322,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170322.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170322.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170322/Cell_8,Cell_8,,,,excluded,False,empty_label,3287.0,1002.0,3862.0,1577.0,train
first_microscope/95-8-29-1/20161119_170322,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170322.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170322.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170322/Cell_9,Cell_9,,,,excluded,False,empty_label,3290.0,1869.0,3865.0,2444.0,train
first_microscope/95-8-29-1/20161119_170330,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170330.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170330.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170330/Cell_0,Cell_0,,,,excluded,False,empty_label,3245.0,2027.0,3820.0,2602.0,train
first_microscope/95-8-29-1/20161119_170330,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170330.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170330.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170330/Cell_1,Cell_1,,,,excluded,False,empty_label,2374.0,2206.0,2949.0,2781.0,train
first_microscope/95-8-29-1/20161119_170330,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170330.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170330.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170330/Cell_10,Cell_10,,,,excluded,False,empty_label,2815.0,1483.0,3390.0,2058.0,train
first_microscope/95-8-29-1/20161119_170330,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170330.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170330.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170330/Cell_11,Cell_11,,,,excluded,False,empty_label,3155.0,580.0,3730.0,1155.0,train
first_microscope/95-8-29-1/20161119_170330,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170330.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170330.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170330/Cell_12,Cell_12,,,,excluded,False,empty_label,1075.0,890.0,1650.0,1465.0,train
first_microscope/95-8-29-1/20161119_170330,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170330.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170330.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170330/Cell_2,Cell_2,,,,excluded,False,empty_label,2445.0,1002.0,3020.0,1577.0,train
first_microscope/95-8-29-1/20161119_170330,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170330.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170330.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170330/Cell_3,Cell_3,,,,excluded,False,empty_label,3062.0,1277.0,3637.0,1852.0,train
first_microscope/95-8-29-1/20161119_170330,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170330.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170330.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170330/Cell_4,Cell_4,,,,excluded,False,empty_label,3344.0,342.0,3919.0,917.0,train
first_microscope/95-8-29-1/20161119_170330,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170330.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170330.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170330/Cell_5,Cell_5,,,,excluded,False,empty_label,1728.0,1023.0,2303.0,1598.0,train
first_microscope/95-8-29-1/20161119_170330,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170330.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170330.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170330/Cell_6,Cell_6,,,,excluded,False,empty_label,1956.0,2348.0,2531.0,2923.0,train
first_microscope/95-8-29-1/20161119_170330,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170330.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170330.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170330/Cell_7,Cell_7,,,,excluded,False,empty_label,1758.0,1965.0,2333.0,2540.0,train
first_microscope/95-8-29-1/20161119_170330,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170330.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170330.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170330/Cell_8,Cell_8,,,,excluded,False,empty_label,1773.0,137.0,2348.0,712.0,train
first_microscope/95-8-29-1/20161119_170330,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170330.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170330.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170330/Cell_9,Cell_9,,,,excluded,False,empty_label,1821.0,401.0,2396.0,976.0,train
first_microscope/95-8-29-1/20161119_170339,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170339.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170339.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170339/Cell_0,Cell_0,,,,excluded,False,empty_label,3505.0,373.0,4080.0,948.0,train
first_microscope/95-8-29-1/20161119_170339,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170339.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170339.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170339/Cell_1,Cell_1,,,,excluded,False,empty_label,2720.0,464.0,3295.0,1039.0,train
first_microscope/95-8-29-1/20161119_170339,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170339.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170339.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170339/Cell_10,Cell_10,,,,excluded,False,empty_label,3129.0,2038.0,3704.0,2613.0,train
first_microscope/95-8-29-1/20161119_170339,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170339.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170339.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170339/Cell_11,Cell_11,,,,excluded,False,empty_label,1612.0,733.0,2187.0,1308.0,train
first_microscope/95-8-29-1/20161119_170339,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170339.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170339.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170339/Cell_2,Cell_2,,,,excluded,False,empty_label,1320.0,1279.0,1895.0,1854.0,train
first_microscope/95-8-29-1/20161119_170339,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170339.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170339.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170339/Cell_3,Cell_3,,,,excluded,False,empty_label,2222.0,740.0,2797.0,1315.0,train
first_microscope/95-8-29-1/20161119_170339,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170339.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170339.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170339/Cell_4,Cell_4,,,,excluded,False,empty_label,3772.0,1031.0,4347.0,1606.0,train
first_microscope/95-8-29-1/20161119_170339,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170339.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170339.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170339/Cell_5,Cell_5,,,,excluded,False,empty_label,2229.0,52.0,2804.0,627.0,train
first_microscope/95-8-29-1/20161119_170339,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/images/20161119_170339.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-29-1/jsons/20161119_170339.json,first_microscope,95-8-29-1,5312,2988,first_microscope/95-8-29-1/20161119_170339/Cell_6,Cell_6,,,,excluded,False,empty_label,3094.0,1316.0,3669.0,1891.0,train
