image_id,image_path,split,sha256,average_hash
first_microscope/95-8-17-3/20161107_182330,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182330.jpg,train,36091f9e772a5a7b5197d94ef2236155a84cbde7df9b7675ef6df3e9d897d018,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_182348,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182348.jpg,train,773420ceb70b9b1f7d073fbd213ca3e78049b4c270407a1113dca99dae25f9f3,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_182405,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182405.jpg,train,30ce16f0e155349be1deb2ae780f272482c82ff8b99601d5618e0008696466ab,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_182423,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182423.jpg,train,fa8f98bc92945960ef2062d8ee3f1717f3dc6b3782cf1777c7894f3c79a1fc8c,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_182439,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182439.jpg,train,be33292ac276f47d673bfa0ff60e6a065a751efcef89fd0d1dd4f2f91a03b5af,3c7c7e7e7e7c3c3c
first_microscope/95-8-17-3/20161107_182447,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182447.jpg,train,2cb66c38a4b24d65b5720e36e5426cb5d1238575ed054e144c886f0e6ef7022c,3c3c7c7e7c7c3c3c
first_microscope/95-8-17-3/20161107_182507,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182507.jpg,train,fa2fdb5076760ba32dfe3647a046d214d020bc7e943e47b946f20e391e25f78a,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_182519,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182519.jpg,train,22e83c029e5c0d125376ff128f8b95671190f2817afbd15ad0f53630bbcc1f98,3c3c7c7e7c7c3c3c
first_microscope/95-8-17-3/20161107_182530,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182530.jpg,train,d592d05ac4b06db30cb2097f500e799572b597a5b326803e0651719ef04c5219,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_182541,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182541.jpg,train,c350c722476bdf12b6e7a5d7e6720a7b4b96b740f4a46a5ab2f540963dc3d774,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_182607,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182607.jpg,train,d4921f01c087e11e106e1c90f9476a5012746e5ba41101ae9b11a18b0ae493f9,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_182622,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182622.jpg,train,2e6cddf8e3901fe98ef838c094996a706fa608c9faa09cd35c9fdde969e8aca7,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_182636,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182636.jpg,train,64fe906899343e75978c166cbf78ba58865077017ad0a9fe0555374bf50d5cf7,3c3c7c7e7c7c3c3c
first_microscope/95-8-17-3/20161107_182642,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182642.jpg,train,348be3f81e5e212ec6e1378c421304957f493dabf82d195436cda64037cb6038,3c3c7c7c7c7c3c3c
first_microscope/95-8-17-3/20161107_182654,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182654.jpg,train,5aa86da63081dda6e232f3f206362fd8976bb23be45b622e347b5a06dbd769ab,3c7c7e7e7e7c3c3c
first_microscope/95-8-17-3/20161107_182708,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182708.jpg,train,f91996c3b9191363f084a4be86518ed49501417590403a74684fec2607b5d743,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_182735,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182735.jpg,train,dbfba7c6d2c3ff8658aa15fa2f4a8251f546be75f9c167489bae418af8ca96f8,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_182742,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182742.jpg,train,89c4a49c469b8130e7b99204546759478573d09c61605ee56fcc9cfd69818a6a,3c3c7c7e7e7c3c3c
first_microscope/95-8-17-3/20161107_182801,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182801.jpg,train,fa7be15c1914ee0f8f57409e44cf77bc57fca6374adeb73b23397fd9fd9ed33c,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_182812,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182812.jpg,train,3e6aa81b8ae25e04451fc0511aaa175a2468636a0f87130073765aeb2e7de89e,3c7c7e7e7e7c3c3c
first_microscope/95-8-17-3/20161107_182823,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182823.jpg,train,e7d9ee099b0ad85026b08ae501d28a50f8f20201777306f7784b36eb53ba41ac,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_182831,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182831.jpg,train,8bab991ea4078d5640ca2c88ce50d5d4214a433b39980e447b2d5c98c25f89ca,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_182846,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182846.jpg,train,fc2732e4da0e236098e400a2064cc767f7ad12fe47f8d55d46dc7649faa1031a,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_182853,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_182853.jpg,train,f5b72dfe46137c106fc0806b1c7eaf4617b04ae4e878db6577bfdedd6d1e1438,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_183357,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183357.jpg,train,e3e1c736feda6a35c61e625eac0159c3594c65607fb21b9502a2bf1954deb0ce,3c7c7e7e7e7c3c3c
first_microscope/95-8-17-3/20161107_183400,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183400.jpg,train,08fc77276b7ec08fbad17c4b16b2acad7374dc1386a11a8f350643456e264b19,3c7c7e7e7e7c3c3c
first_microscope/95-8-17-3/20161107_183414,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183414.jpg,train,38d5cbebf8c1951cf766980cd7ecccf164ffe4a55b92aaefa135fac1266fa33e,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_183425,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183425.jpg,train,75fd22db36277577c04357dc52f29bbaf6535e75b3a4b4517944b001bdbfbb74,3c7c7e7e7e7c3c3c
first_microscope/95-8-17-3/20161107_183433,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183433.jpg,train,7cd70c3b444c098e8b7920ea02bc677351734174eddd77b24c81950445923baa,3c7c7e7e7e7c3c3c
first_microscope/95-8-17-3/20161107_183447,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183447.jpg,train,d8c20f309183ff0eddb15a987c5646216db370f45ad93caece738e696df5a783,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_183531,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183531.jpg,train,3db2c4bfac0522fa0560f6b4cca4d4668bdbbe812fea48e807ff738fc3a237de,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_183538,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183538.jpg,train,9704e526589d564b6b4aa1fd3ed457833d128962da071b217f0b2f8e790fe719,3c3c7c7c7c7c3c3c
first_microscope/95-8-17-3/20161107_183552,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183552.jpg,train,0323d91b525e2a4e3ca4ad0bfc9f5b42e5c267beb7faa4c5b1c2943ab0eeb001,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_183607,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183607.jpg,train,8bb0d1e39f280d2a615149d4c5f98b3e0f2539692b4b9dadda4f417723c0509d,3c3c7c7c7c7c3c3c
first_microscope/95-8-17-3/20161107_183623,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183623.jpg,train,b05c7f05cfc0e9add061fae3d3c14260b077aa279f68e04c48f84bc31b4372a0,3c3c7c7e7c7c3c3c
first_microscope/95-8-17-3/20161107_183633,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183633.jpg,train,18566a5b80410c5ae0c36e1ca1db15a4c7d90282caa5952a95b10eacf02a8d6d,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_183640,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183640.jpg,train,0d24c0c1d2fd3fa4f534acfaa27d2594b5c8f06a8a1de8afb3c727adc9474acf,3c3c7c7c7c7c3c3c
first_microscope/95-8-17-3/20161107_183657,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183657.jpg,train,083343e3eab5421593aaedf25cb6d4c71c76b7b4ff0e88eb5102f909e359e46c,3c7c7c7e7e7c3c3c
first_microscope/95-8-17-3/20161107_183709,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183709.jpg,train,f554cc0db041709386b06af6181c19ff6600e72de055045a22b9b170db89036e,3c3c7c7c7c7c3c3c
first_microscope/95-8-17-3/20161107_183720,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183720.jpg,train,f15a1965515cb9d5e8344c51fd725c13d85bb059fcf1db574f6ddc683044cd01,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_183727,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183727.jpg,train,ba7f412176dfa4011311236fb03ab8cb7ed2e6a3fc9afb6bc062964ec7498b86,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_183733,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183733.jpg,train,0df69c61df280323bc45b39d92b73d1659661282118ff009f12c70881817dbae,3c3c7c7e7c7c3c3c
first_microscope/95-8-17-3/20161107_183743,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183743.jpg,train,b21df44959935b60d49852e0654f1ed2b7f2a56bead9a3dca29cca2d7af51d04,3c3c7c7e7c7c3c3c
first_microscope/95-8-17-3/20161107_183810,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183810.jpg,train,5b8bf129e5bda50d3721a7fa13486dcd72c7842ade396fec444d6925f7e636a0,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_183820,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183820.jpg,train,f58a612bcaa87b7f4b4a78c00b3ac58257ee2efc22c70e7139a37ea7ef09ac4b,3c3c7c7e7e7c3c3c
first_microscope/95-8-17-3/20161107_183840,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183840.jpg,train,dba69eb641624c15d7527310da32a13f8b10a04f6be708106570614c802c3bb3,3c7c7e7e7e7c3c3c
first_microscope/95-8-17-3/20161107_183850,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183850.jpg,train,21659cd3367ef6ad53923bb5cbddd33f8cdc2cf472bc2084e3010b552f56b05a,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_183904,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183904.jpg,train,d87b386363486e7d0bc14914365510e165c04cb32910234c2e59c2f2a2dd1144,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_183933,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183933.jpg,train,641c7315db381fdd407efa56e71c6686852c4c883a8ecda57028cccd340bc3b0,3c3c7c7e7c7c3c3c
first_microscope/95-8-17-3/20161107_183940,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183940.jpg,train,60f88467660ea689cadd69d4e3931b435e7183e5f2e7e760a51414a288d85319,3c3c7c7c7c7c3c3c
first_microscope/95-8-17-3/20161107_183956,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_183956.jpg,train,ae65a5d9003a15a30ba73cb3980a15ab54f78cd6709193e6662f38a7f92960cd,3c7c7e7e7e7c3c3c
first_microscope/95-8-17-3/20161107_184311,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184311.jpg,train,64f6ca9ef46fefa17783bcebfa93255f90ae3707565f421bf1b203f9491b5d71,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_184331,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184331.jpg,train,40a34e132f10bf71f34e5d86f16f620009858fbc1934378ad2a6e4200c94ebe9,3c3c7c7c7c7c3c3c
first_microscope/95-8-17-3/20161107_184345,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184345.jpg,train,8b34af8919a8a6791064d8fd289e80b520c1e32ad0688715b9a6e519940d4ff3,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_184354,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184354.jpg,train,4f450a2fcc6dfc8d75099ef5946420e0d84c491a8915bbd12da951d310bbaf47,3c7c7e7e7e7c3c3c
first_microscope/95-8-17-3/20161107_184434,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184434.jpg,train,29f9f2faa8f3c48bdedc2e9e8e3f63a41192f149ca287d2493cbe84d2579eef6,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_184445,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184445.jpg,train,3de0ecfce7cae9ff6d4046b3b7a8382238fa5727e7cd5dfd34fd27992e13feec,3c3c7c7c7c7c3c3c
first_microscope/95-8-17-3/20161107_184537,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184537.jpg,train,c039a3ca6bf69735b6eb41f303155d8e7d5b8d9593cd9ec5d610a99702344720,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_184551,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184551.jpg,train,b98e4588dd887fe412dd5f66ec7cc965210da453e8808d03d04dc5d15bdcfdb2,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_184614,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184614.jpg,train,b0904d24e37aeee0bf6662b4b2156a6923364e529b1e5f2fdb87af07016e7fa4,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_184631,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184631.jpg,train,41b8508331c966d8e388d86e39dee45078d5f127fd3a56cac1b4a7a311e8086c,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_184641,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184641.jpg,train,ed2cc4ffdb7786949f8b18424884b26383bee3ffde1f90e49607bb326771ce7f,3c3c7c7e7c7c3c3c
first_microscope/95-8-17-3/20161107_184653,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184653.jpg,train,96c30d93b9e12765d87ec9b179be5af09361b2f33a403478cb7ece2fcd64610b,3c3c7c7c7c7c3c3c
first_microscope/95-8-17-3/20161107_184704,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184704.jpg,train,4ca3fe0dc7bb430089ab58d66709d5914a752a8554cf3bdaee836a0355b0f02b,3c7c7e7e7e7c3c3c
first_microscope/95-8-17-3/20161107_184721,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184721.jpg,train,fd36109c344c7e997a98278a3c45313235cb05ac5d290343f3e90381619ce1d1,3c7c7e7e7e7c3c3c
first_microscope/95-8-17-3/20161107_184735,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184735.jpg,train,891fe56bbe11dd77844fbaaac1988c54c25e1dc8bde0a29671c09e5ee71b00f7,3c3c7c7c7c7c3c3c
first_microscope/95-8-17-3/20161107_184744,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184744.jpg,train,fd198828773dab9d120c429c921b2b0c46c032e4e87e6f92f826b769bd373f7c,3c7c7e7e7e7c3c3c
first_microscope/95-8-17-3/20161107_184756,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184756.jpg,train,d4daa870a750228fbdd64cedff35c1c058f530dc2f3db8d527563e818754e231,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_184811,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184811.jpg,train,2590bdc70cb447f62ed16907db8a9920d1435ea9816a47c9a7f0a61241f6e1b7,3c3c7c7c7c7c3c3c
first_microscope/95-8-17-3/20161107_184823,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184823.jpg,train,5d7a0180a9358c4a3b33c8d01fe99e1c3c6bf0aa68bca93d96fa0919cb9d69ce,3c3c7c7e7c3c3c3c
first_microscope/95-8-17-3/20161107_184833,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184833.jpg,train,00e97b70de39d1ed9278b09f852f6cbe6fb5eda9f5bf9e6421ee35cea8489a4f,3c7c7e7e7e7c3c3c
first_microscope/95-8-17-3/20161107_184847,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184847.jpg,train,5b34d22ef3e60f36536c8870a3bc91d77450347dea71d06068424f97e682cacd,3c3c7c7e7c7c3c3c
first_microscope/95-8-17-3/20161107_184922,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_184922.jpg,train,b780356c5d9260dd9db23a8664cb8580b7acc7deccf2a7f46970b8af6aa46cc2,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_185010,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185010.jpg,train,2f71dc1a035584f1424340b58c58d1055ffcb698348ef68bb398814a51291bec,3c3c7c7e7e7c3c3c
first_microscope/95-8-17-3/20161107_185019,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185019.jpg,train,507f58e141ebb16013d74fb47e27d44ed620ede0105d140ee23108ad45f7e085,3c7c7e7e7e7c3c3c
first_microscope/95-8-17-3/20161107_185112,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185112.jpg,train,04f9b9bd1c78c39b8cd9711203f78951ea2a0318ebb4f940a7a2a935261f8e33,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_185126,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185126.jpg,train,2c45106299295503644e542df5447f063732c66e66e7a9c85e10c59d16a34cf3,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_185130,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185130.jpg,train,5a9732ec09c81e07931515ee3ffef6cf32e6c2fada3ff45ad3216fe088afc5d4,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_185153,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185153.jpg,train,f65550bb3437e5429acfd053af78cea72f6c3b27e434377e78b713a0b2dc53bb,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_185203,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185203.jpg,train,237c3b0360a92ed57a45a9bbfc327a5def1214318610c09c0259d5384ef6924f,3c3c7c7c7c7c3c3c
first_microscope/95-8-17-3/20161107_185210,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185210.jpg,train,ebfbb392cdf2d46c122be92947b5819b80b64563d2a6ed0944e83f0b8d54cb2b,3c3c7c7e7c7c3c3c
first_microscope/95-8-17-3/20161107_185220,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185220.jpg,train,cf2be005c18c874471c8540cf4970582911252e43ff98b8dea315bdf8f39f03b,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_185231,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185231.jpg,train,5ebe7c51222e9a2b699e71eb8ce389464c13cafe174dd1d9f692107074017632,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_185243,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185243.jpg,train,af9e8b5ac472d724de44f82581e70fe6f2a73d45457eac4f6a2d53ba939aeec6,3c3c7c7e7c7c3c3c
first_microscope/95-8-17-3/20161107_185309,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185309.jpg,train,da9d8e2c49e23794c834d09485d1c9f40d9cc61179af190ff1082b9976c988fd,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_185322,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185322.jpg,train,3013f4533a97039ba623a1d32b3c471c87d2055b7e3e11c6f561aa3e0838d68e,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_185344,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185344.jpg,train,1b4a4b19aedd7cee9cec9901a983ca63dfa3a42e70c49fc0defc1e0b97cbd6d4,3c7c7e7e7e7c3c3c
first_microscope/95-8-17-3/20161107_185402,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185402.jpg,train,84bbaf31463835a7fb38d4bd37f7950aa884356da61502d434157a7a1888ea6f,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_185419,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185419.jpg,train,f38673369fad0a1730eabf08f1864e894efd069e5c9ac6f255777ae38116aacf,3c3c7c7c7c7c3c3c
first_microscope/95-8-17-3/20161107_185441,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185441.jpg,train,c7da5f5c267995c873b742c2efa5251fd4228eb7f1e924969f6e289edcaaa604,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_185450,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185450.jpg,train,cae8e40fbf050b87128cf26ff758a1e275a725abdf9625c4d708e3202a5497cb,3c3c7c7c7c7c3c3c
first_microscope/95-8-17-3/20161107_185500,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185500.jpg,train,0caaf18ad33d892e9bfd6c9ab77893cc06d0dffdc4ed560b62e01a18d149040e,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_185513,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185513.jpg,train,629d4a803ec9c231f39d59b5d79ef4ab9dfa3ab11c90fc90c3404c1ab58d47aa,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_185543,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185543.jpg,train,3ffb04f619a59a6b4ea60ecb9ab8a3cff424612fd47326a1ad34a7702969a75e,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-3/20161107_185550,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-3/images/20161107_185550.jpg,train,a34bec610af648aac70d7597b974b8d4e4ea7f69102ae9ea30f0082eab5834c0,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-4/20161107_190906,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-4/images/20161107_190906.jpg,validation,8101dc5ff414854e1a127c19a01dde64beb3bccd06cfa88224d7f8cae83ebc54,3c3c7c7c7c7c3c3c
first_microscope/95-8-17-4/20161107_190915,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-4/images/20161107_190915.jpg,validation,438b49ba6867f0c385bd6fdfe05a62be985448da85cd535d98cf1dc604c65e12,3c3c7c7c7c7c3c3c
first_microscope/95-8-17-4/20161107_190924,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-4/images/20161107_190924.jpg,validation,89487cb1ed9dfa6299d03e5ff0e0ec6dcf9b6007eb585ccd5c002eed9cfb1cd8,3c7c7c7e7c7c3c3c
first_microscope/95-8-17-4/20161107_190933,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-4/images/20161107_190933.jpg,validation,fccc88bd4b02637d3f6a89d3962a3c4a605859a2def82103cf421bb3ff1a7d38,3c3c7c7c7c3c3c3c
first_microscope/95-8-17-4/20161107_190940,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-8-17-4/images/20161107_190940.jpg,validation,64e4e12f67117bc856531043fffd66d23a509c2fb304dbbc98ebf3c65c74d79a,3c3c7c7c7c7c3c3c
